osm_id,dist_bruxelles,dist_liege,dist_namur,dist_charleroi,dist_mons,dist_la_louviere,dist_tournai,dist_seraing,dist_verviers,dist_herstal,dist_mouscron
1510087943_3819411160_0,47.40476056326243,109.58417324220088,58.81179906333166,29.22247045291516,6.758339198802292,10.87018927918304,48.36189118123848,103.97195207693052,129.37624779735037,110.63487369394176,66.16119268708594
151010077_452867065_0,16.971218987564136,92.00767223246157,49.82811277839255,35.036282248545554,36.34395277332919,24.673084535429528,62.9442528306379,87.85599308881648,112.84335149459896,92.5136374208455,74.76957117742148
151011070_1492256466_0,19.151529739842058,90.41739703313415,47.25596922007941,32.04833319928184,35.2444113807079,22.486410206327502,63.96152211409938,86.09355545906242,111.19355059775529,90.98750023318092,76.41152855985735
151011070_4473193921_0,18.831174207048683,89.93762725191732,46.9397550713531,32.0989966564749,35.74422838131652,22.856036933337144,64.47786416906582,85.632117219031,110.72043359145034,90.50162911317156,76.87878402233461
151011085_252628445_0,19.592739820597966,92.10582245519319,48.73213121791258,32.648425258265284,34.11200133274339,22.013285959985478,62.2829721656609,87.77181677463932,112.87899223736345,92.67769364947758,74.73032619551918
151011095_287197764_0,20.294410032034172,93.57179214923363,49.93161900793035,33.03363336663674,32.988198286743526,21.480979241180833,60.78728966447078,89.2146187683395,114.33665197790481,94.15049645921935,73.28442745735857
151011835_27333953_0,21.057641754328305,88.63081322747195,44.69818219639536,29.40197809036541,34.88465604543964,21.03457109249956,65.42060488729673,84.16364072028264,109.3461547679543,89.25541574352265,78.356143028734
151011836_151011835_0,21.19426182165251,88.83874580643912,44.83208363693249,29.36126149366749,34.65357466891201,20.8458812634592,65.20077509559256,84.3630016472636,109.55030858987064,89.46625092473084,78.16134208467456
151011837_147082724_0,21.754802047913202,88.8941003097874,44.63577498382864,28.855752554612188,34.22799964248338,20.310551833091505,65.0879055735563,84.38007689581495,109.58781792874389,89.53562932541183,78.16800447988996
151011839_151011844_0,21.31364180740532,88.90590108503689,44.84219693859958,29.277772413475642,34.52656075363281,20.715615063334607,65.12162894101904,84.42224493654334,109.61386943216249,89.53623574060377,78.10647531703466
151011844_144868_0,21.452548764082483,89.11411980934483,44.9775333963697,29.239771883559115,34.295546922530356,20.528119499364337,64.90210527140958,84.62197572287303,109.8182755544615,89.74733226374283,77.9121493637104
151011845_151011851_0,21.304469437024483,88.83544702766316,44.77991348544997,29.255671577548686,34.57862845531337,20.744599365466573,65.19189167032792,84.35209646638961,109.543515174424,89.46575248121802,78.17630970331237
151011851_151011888_0,20.753109693190517,88.85334461163391,45.04310479360941,29.78442827673141,34.95557531871864,21.252381848758745,65.23822697929916,84.40811554238199,109.57863290789491,89.46962930746511,78.1029697472125
151011888_21288554_0,19.341565982737887,89.05685193819691,45.87373269851456,31.20503437281862,35.85719043590511,22.53000106386768,65.24059130354925,84.71055628173505,109.8235367629227,89.63673826644217,77.79050790725901
1511427777_9907242112_0,149.11868384979832,104.80345243413099,94.62931427283922,105.6517215667606,134.00100351833913,124.25905145323553,176.43111554198933,98.8336911194491,104.74818612297366,107.09204071723116,195.77794884114405
1511427785_1745965060_0,149.1304012942182,104.67005447154064,94.61531051822813,105.70819700918153,134.09712648913117,124.32938764720315,176.54022590751714,98.70927527750113,104.5770955333108,106.95777165249517,195.880730798181
1511432942_5796940841_0,145.82221276233795,107.22779860383874,92.40839744059375,100.91536582888564,127.92990525618498,119.02169610613855,169.92574684160363,100.90166159887309,108.83463826028195,109.54567582816325,189.4489632813728
1512625940_1512626054_0,92.8355995838896,7.446586557256243,59.26288797037773,90.04762084435995,122.18928706788745,104.64450695492285,158.97247974474232,14.883005348387744,18.28461613538086,5.430939780368057,171.40412740715965
1512625940_3205950957_0,92.88080350349529,7.575953839113301,59.370937002931456,90.15036349726175,122.28031089395779,104.73495527995668,159.04660752023543,15.012616715463565,18.285804789701192,5.553802299502269,171.46754164157448
1512626054_4962783827_0,92.85730013371696,7.657847372623543,59.414201142374004,90.18658318036901,122.30235924802598,104.75636102456009,159.05039609133152,15.09504435686701,18.346726923581453,5.621219768201866,171.46070986302655
1514799119_708978475_0,67.43813656441661,145.25129747348632,96.17624766291941,67.25877007745017,32.7238731969501,48.145928432575076,10.98838506421351,140.16010041356546,165.58590819620687,146.07402083037437,30.824728193376895
1514799121_708978478_0,67.50566068554933,145.38406893518598,96.32664627776848,67.42188732882137,32.89496984138069,48.301426002864716,10.808497103228282,140.29739542263349,165.72252629830595,146.20495541976487,30.646204692818895
1514799463_1087987427_0,70.2668433915769,149.04324767392546,100.15575621076056,71.32145417545465,36.79349017882083,52.16749813242266,7.241455789086879,144.00540184613928,169.4225507799415,149.8434954739284,27.30287334464172
1514799463_1696043093_0,70.55726122717428,149.26913388953932,100.34617706141643,71.47647962815874,36.918755301230725,52.344090392920954,7.261808036060254,144.22337297698206,169.64201020197075,150.072405458001,27.337035435500706
1514799465_257030473_0,70.79654797359444,149.48791799545552,100.54713932962375,71.6575738080621,37.082320835162214,52.53770892224125,7.208943467989864,144.43840070359602,169.85773942730575,150.29258339172776,27.28833510386482
1516300982_12862865_0,108.89173110407137,20.629762984557853,72.61348838606678,103.74996936265968,136.758183174954,119.27939370668051,174.40249009095015,26.429024928454705,5.672575540333922,19.909166067656273,187.1778902956111
1516300997_1516301003_0,110.675371248299,22.55074932033022,74.53972125323257,105.67868413407358,138.69023356943373,121.21051934219561,176.30766228468457,28.355721841205334,6.3436641093730985,21.797285352212466,189.04826287332784
1516300997_379219539_0,110.81302690641668,22.691451169208936,74.67616101803799,105.81569725343915,138.82980973010112,121.35034143862974,176.448676398852,28.492338432025687,6.390568222036765,21.938226006661175,189.18882238593548
1516301003_392097450_0,110.88189041630005,22.761837193675962,74.74442016613834,105.88424076258225,138.89963238464566,121.42028704633579,176.5192170861422,28.56069569964826,6.415067359283586,22.008730253133006,189.2591357965142
1521225864_1159226114_0,108.37489719778078,19.74999828732641,71.46251082368953,102.6159066448814,135.73555518278602,118.27345732009236,173.5570535436116,25.294065319263545,4.393822540249395,19.18292080250748,186.44978487362243
1521225864_569945587_0,108.28011571155162,19.678947677982084,71.42095256102237,102.5726569804827,135.6806006842919,118.21678263831444,173.4860693360675,25.249143058237582,4.5151415752194035,19.099474220797195,186.36957858806508
1521225885_874173152_0,107.4128818028682,18.98817950451529,70.9317919289224,102.06881409411298,135.08955695837204,117.61370126640429,172.77966394917698,24.747351491150603,5.432267268606447,18.32015206119573,185.5990043597814
1521225888_12862996_0,107.01864616452154,18.646042807626817,70.64832995038624,101.77972365611384,134.77216776062193,117.29273108230002,172.42738726458467,24.464630382568537,5.7490895318833255,17.951804510506413,185.2288014402916
1521225888_3702216591_0,107.29323024120009,18.92773001881874,70.92075195235087,102.05349101300288,135.05132231537223,117.57239567902775,172.70944777712896,24.736646234348953,5.665356347591699,18.23318697942474,185.50985975949678
1521226069_300701931_0,105.54452327320695,17.00683631117861,68.96637126620722,100.09824193342506,133.1032060432763,115.6267268997468,170.80485293258468,22.78265391739253,6.081935474373811,16.374175979852986,183.6508485657668
1521696172_317441559_0,94.82845635146664,10.679542940337077,62.362086975595794,93.07286092753274,125.03281648848055,107.48019853991333,161.51889182553595,18.109925616035554,17.627589184994825,8.672494343922141,173.74716647019312
1521696177_3898593245_0,95.18730722442125,12.54242840255595,63.78233101968962,94.38405672072456,126.12811451867752,108.57081883996963,162.3181935113208,19.979544780024135,18.491851514757023,10.443720883397468,174.36657215702277
1521696183_1521696172_0,95.12371997508406,12.116140689003998,63.46778139055746,94.09656060239737,125.89259423334194,108.33607060585288,162.15307472147188,19.553450396925857,18.25511540605417,10.036799545152682,174.24381891982665
1521696183_300436166_0,95.10466512197343,12.19923905764748,63.51440780248373,94.13542096958666,125.91708451854208,108.36033163217415,162.15911324941305,19.63660430346954,18.33740258545088,10.112465516917059,174.23921411030256
1523171302_204902694_0,48.714595442003954,114.6261574405283,64.2076175318319,34.84267487166843,4.215792989252595,16.06279444108348,42.73362722236559,109.12209177736166,134.5476741749267,115.62935870558168,60.641983450273074
1523210580_1523210718_0,96.81963888611432,9.63453747517704,62.1710854908558,93.11490994230509,125.56506661492395,108.03691215876752,162.66316279015146,16.69042624838521,14.318183014453947,8.276493089225148,175.23444956786557
1523210718_2034368354_0,95.24752440641304,9.055735143434696,61.35499768712186,92.2120892230723,124.47487736740946,106.9352527602073,161.35647403857058,16.372732204100814,16.120069713538868,7.358199379510911,173.81616118272876
1523293507_1523293736_0,29.60478832572201,65.10702234339854,26.488669655581198,31.642944154675156,54.65482768544223,37.573306683033834,88.90745036524423,60.79369282789353,85.86744045251567,65.71437204024637,101.73374327002584
1523293508_267819310_0,29.595606584077327,65.44382354219482,26.433687721300192,31.184161526399787,54.193988966735134,37.10074732530851,88.53728495654185,61.09551199334541,86.190982287699,66.06295804699943,101.41925334277381
1523293736_309295690_0,29.626324086338048,64.97168539511138,26.495122132135037,31.80704597021164,54.829792375054815,37.75116984221617,89.05456208869094,60.6703521091885,85.73650371007558,65.57504864126018,101.86225798189723
1523293736_309295756_0,29.576262446041426,65.04207567643682,26.536601874363615,31.774132750461778,54.76609301981382,37.690433012154315,88.98420029012624,60.740072499582304,85.80671883581736,65.64551918252165,101.79216586126901
1523477914_3276147156_0,155.53549934032438,101.51893482045347,99.88831813146416,114.92731324999434,145.23974802697117,134.1765950950273,188.22370183719485,96.33888028887544,98.26671165226011,103.7106475776509,207.20959147715135
1523477932_292129648_0,155.05192492614034,100.44377348058197,99.35158704166341,114.71355738677721,145.20289583880688,134.01121817605235,188.23333343091397,95.30741077869487,97.0547532519872,102.62940028022895,207.17495961720832
1523477933_292129658_0,154.9676164793135,100.43620223766602,99.2721956460695,114.60650765292193,145.08404597027925,133.90076682245632,188.11179300219854,95.2919671808755,97.07723091949761,102.62298103892711,207.0560776474225
1523566887_248200163_0,150.10331007385875,89.45318410501795,94.17021619739394,112.77882549739766,144.899467388636,132.44907411233646,188.24623061786227,84.81485191959668,84.59949366397503,91.56495783657661,206.68712402725077
1524505109_282220607_0,149.24430555713607,89.00137102201153,93.3090708361929,111.82491461388055,143.92228357308306,131.49016742210208,187.26707424669436,84.30533569434286,84.36571376451144,91.12274921884065,205.71470930595441
15259442_13809440_0,104.62212657140408,15.5694239082756,64.32913525508344,95.48797151679254,129.1447079025387,111.79817315798032,167.86797062619482,18.9104997802307,7.047206995382302,16.10299278898006,181.38152944318898
15259442_13810929_0,102.63691270598915,13.621710557905171,62.54322009430234,93.71115947815375,127.29668785635744,109.93432872011618,165.9389928825288,16.970889872496453,8.706133534340536,14.236946838384366,179.4191093250646
15261004_1534257785_0,92.92538660987529,8.000268556647248,59.67452432916679,90.42900289367923,122.5070967492254,104.95942046786215,159.20302867294606,15.437579020991523,18.41599764462672,5.939529310891554,171.58129342284897
15262568_15262582_0,87.8112058975139,3.6718211927804543,49.40352875379859,80.48139122143527,113.4252737962342,95.95956801517131,151.4339216395703,3.766335261328913,22.92951952465697,5.888216443693324,164.680263015141
15262568_270061678_0,87.44135143845806,3.8331833570461256,49.10066050867876,80.17032134803952,113.09181913063647,95.62341303470812,151.07917541671955,3.6257723399949096,23.289465241210678,5.990364646239186,164.31711864972507
15262568_3226576370_0,87.74430148063622,3.718293643424796,49.33620788927645,80.41329777115214,113.35541672182127,95.88954905008649,151.36336695481506,3.719074881589668,22.9999105116799,5.9256972177047995,164.61015289596247
15262582_15262568_0,87.8112058975139,3.6718211927804543,49.40352875379859,80.48139122143527,113.4252737962342,95.95956801517131,151.4339216395703,3.766335261328913,22.92951952465697,5.888216443693324,164.680263015141
15262582_15262660_0,88.3149596709798,3.462222362179488,49.842243750360666,80.9293394257674,113.89878803639806,96.43612777802286,151.92993247148098,4.0417470416253005,22.42899774881488,5.742338978127508,165.1837326384822
15262582_272269108_0,88.04729271688328,3.625172869076663,49.572540471204604,80.65673116469257,113.6192599920995,96.15595263318237,151.64767806357526,3.8342129464012222,22.710671467946142,5.87596223053484,164.90326805914512
15262660_15262582_0,88.3149596709798,3.462222362179488,49.842243750360666,80.9293394257674,113.89878803639806,96.43612777802286,151.92993247148098,4.0417470416253005,22.42899774881488,5.742338978127508,165.1837326384822
1526651726_3265308110_0,43.38488446504386,73.93806672154186,22.677916927252003,11.090434534492504,42.60780365117736,25.489818919024618,83.21108082566359,68.04480089123643,93.37372195932879,75.13675730652605,99.16174753258606
1526651726_3265344162_0,43.220459256729924,73.74922668194343,22.549309701774433,11.348434269667509,42.76652348307057,25.622928658317047,83.31052425356778,67.86816572125856,93.20295208840544,74.94302777197528,99.22750680911786
152755791_130262761_0,30.00823615196664,81.88517786153679,34.728290429518275,19.33845422250956,35.857055719102235,18.791079252467227,72.19889663739177,76.8200582927792,102.2289007275097,82.74245174426066,86.72619320558286
152770635_487091274_0,28.711180062546145,78.95182004865705,32.88950334209124,21.14393402205747,39.211153003702165,22.18885482677822,74.95446011265314,74.01519961855608,99.39037927384123,79.76393501716004,89.09331674430975
1529227596_5580090745_0,28.557429695169837,63.50855691038523,28.654295699016096,35.87466377280236,58.04772155708085,41.19190706777056,91.0938761593723,59.59285688157198,84.38580155461133,63.979152934172156,103.30060982041388
1529233069_444402234_0,27.281755161031477,64.46452367370495,29.939777804093055,36.38934266939673,57.78203483678455,41.06262691011508,90.3556250496428,60.635412469546395,85.35993870454777,64.90259184159387,102.39375395703841
1529392944_310110203_0,47.42067249081459,60.39418731899476,9.927749000028939,23.509889330115193,56.13165923560235,38.856196556661274,96.05223429349398,54.472543814234115,79.81105767619731,61.6248043562222,111.32279236968931
1529392950_308993586_0,47.08325386585138,61.901362572902016,11.097653026441213,21.99452358091891,54.67105573622248,37.42867610603831,94.72767998250447,55.96013163268664,81.28679078246373,63.13747584765189,110.10272315322534
1529756367_2985098099_0,140.51229450559737,55.87396583144683,91.10029823055847,119.87711414492942,154.8684362310292,138.68414028100628,196.6614471874254,55.77761496471615,40.27024737534048,57.02823145560841,212.2806261161936
1529756367_34428764_0,140.45980504919683,55.79323336951627,91.07179171308651,119.86108388961603,154.85219493333452,138.66281354090228,196.63787234582836,55.70775836988939,40.170768558441836,56.94480537266822,212.25038842378657
1529756442_6630926705_0,140.93055595282894,56.279700785340545,91.5009890317694,120.261067487278,155.25266748431412,139.07574137850906,197.05601168693192,56.19372743768128,40.62810107348382,57.42993440621833,212.6831674662425
1533968183_1281980901_0,107.07482833459198,21.95381058005802,61.78928783189936,92.48916217062447,126.93880761456867,109.92333067655882,167.05281595351315,21.34937606024406,16.078371947758193,23.477544341249963,181.50461865435892
1533968344_81286887_0,106.29751108900234,20.456754781896123,61.72089558415389,92.53985477907015,126.88399404940765,109.80519902261952,166.79325271440928,20.281416892733645,14.620913018279449,21.90656724207106,181.10411636497292
1534099988_1048808952_0,127.5591087201483,38.745661801503054,89.1238113548087,120.26878141816911,153.94650571651064,136.58101020377143,192.3904408539872,43.51297832094339,18.074543329272053,38.34047198286113,205.51990079990046
1534172615_1337367304_0,93.09333485753469,7.152269159386414,59.18012913252025,90.00227871802896,122.21912143892743,104.67806383431565,159.09592432904606,14.574849008463,17.870009715906146,5.241351301180324,171.58037704497667
1534257785_1196688231_0,92.83340237774205,8.0383735148007,59.65386587267599,90.39930613725153,122.46059806838161,104.91226571759724,159.1367390082822,15.474872102751648,18.537311971795482,5.957580886601465,171.50440081042646
1534257832_290878995_0,92.76504165708394,7.693786246780813,59.392826104158914,90.15636431816179,122.25547385585908,104.70877094542013,158.98385498509674,15.13106239533092,18.4667876213664,5.635186036344105,171.383628167042
1535723285_1244832787_0,52.21965905461553,102.2074147986746,50.08675778887756,19.007174556725648,16.981363656460086,10.742287181752484,60.361993550771,96.13260554010216,121.31054541045978,103.46016107411906,78.68880889452511
1536320_1536321_0,55.16241470863224,40.637480958049395,14.81569548512987,43.67478283497403,75.5846343872912,58.07786943761657,113.79012561412645,35.24233598986383,60.676217561465386,41.71949978581902,127.74482873590932
1536320_471626461_0,54.30597855335968,40.42229662988542,16.05951483604063,44.34207484481449,75.87324350855577,58.34010092110085,113.72910323601035,35.24201842349093,60.64152570135445,41.42623599999239,127.4970328780651
1536320_863822045_0,53.50748627340434,42.161737119378444,14.324325991955169,42.44312474372374,74.08801527460473,56.56567002827849,112.14326586906364,36.858317813089116,62.282735092209144,43.20277445413149,126.05161709678201
1536321_1536320_0,55.16241470863224,40.637480958049395,14.81569548512987,43.67478283497403,75.5846343872912,58.07786943761657,113.79012561412645,35.24233598986383,60.676217561465386,41.71949978581902,127.74482873590932
1536321_9838763713_0,55.70042447352622,40.27336211276475,14.830302894677653,43.924864402119425,75.94430045687582,58.44591223948856,114.22920988844176,34.82783519073016,60.26546782374241,41.37584812386551,128.21812910843997
1536421_3387487018_0,60.275152019758245,37.915940314854815,15.041822930809976,45.65750454751284,78.59038717164135,61.20154936911428,117.61977885122349,31.957185027791006,57.34003016723289,39.22527858196186,131.96070265831202
1537031_676628_0,58.646566155368056,40.84027003117194,12.177855099424688,42.72641840237945,75.73656936445681,58.374815015895805,114.95516614772845,34.83314975949126,60.18879118214368,42.15675534601166,129.45180044509104
1537031_765116141_0,58.65823109001218,40.93871184749897,12.057423826074457,42.624743869497635,75.65397783647575,58.29635389866275,114.89452037653619,34.92080447662432,60.27183438522034,42.25914418639969,129.40483867365265
1539372869_928409396_0,82.78173047874348,73.69497690981551,33.63579479516967,38.19030690668689,69.42329843403222,57.38427051030345,112.80441046762957,66.28385664487776,87.1683551943338,75.7510905842391,131.1886043077979
1541537279_921612165_0,166.34455609275398,119.12262686989818,111.76735675009645,122.63061347732763,150.2698436416365,141.04288098139708,192.32215941579082,113.55194152184538,117.02152700286746,121.3643586600559,211.83703819323537
1547388_249371014_0,46.146087054532025,76.1415791216781,24.160398685915535,7.83740151163255,41.065725111045616,24.450435594681416,82.4946293153606,70.06777395347548,95.28889228429237,77.41475450568585,98.91625803775591
1547419_670215157_0,64.56448450073155,32.26899434706681,20.410321277695978,51.281302825544174,84.29602558594665,66.90085471088037,123.20107385636399,26.25086516499453,51.63745251526931,33.630549228906155,137.37578977647686
1548069_1548070_0,64.61979908531227,32.70334500994479,19.92488465952386,50.85026548116548,83.95023371326666,66.57221741223773,122.95853647674896,26.614653730425317,51.97564884380002,34.08964351623226,137.1973475826012
1548070_364797337_0,64.680901771819,32.43444003155565,20.20847884269476,51.116929307929716,84.18642224998182,66.80175377690136,123.15393788321133,26.37023236869091,51.741336844192894,33.81278016468479,137.3657830809933
1548495640_21292364_0,107.00332207724564,20.09110019735185,72.59617776766964,103.63077095585467,136.23706374505358,118.7152964443141,173.32801587345097,26.59397726960099,9.502934803168237,18.95400023885693,185.77834371143663
1548495733_21292340_0,106.69197548717328,19.139282556153695,71.52507226015328,102.60093631883791,135.35324663421227,117.84542394801272,172.661561629002,25.42355321726781,8.059761402329539,18.158600955193606,185.24957494964514
1553853529_1450268402_0,142.97840938311182,57.22736963994763,94.29466504570618,123.35322838244512,158.3350193390481,142.03934046098507,199.95704017830874,57.6423185381483,40.47303940333079,58.23626835653656,215.40769991908496
1554241487_315423830_0,88.756282920418,0.5751080959598569,51.991221584740465,82.97766376932093,115.6426852049991,98.14080094587571,153.2429317962258,6.988089456017689,21.470811411982844,2.6576553189631404,166.22396580865149
1557493726_1091843455_0,140.98468876799555,53.18679765161154,94.67144169075611,124.59291822564074,159.44197199740117,142.77329131832772,200.36547590225607,54.750727037483706,34.5143172386265,53.86927421182927,215.2231092178976
1559488447_279869924_0,79.61239509467354,66.11931230952642,27.61659717966863,38.24204824140193,71.43601631204778,57.9764723440828,114.76771228696393,58.71759255356742,79.93864156860569,68.16253153024354,132.62822965601387
1559488626_1559488582_0,78.113633622849,69.98029075236308,28.415661602781817,34.879920324409966,67.40147252042058,54.44587699345507,110.78189332490008,62.61415870725162,84.26018789248788,71.97852979720454,128.8336733583228
1560701690_297604679_0,28.16657132485088,67.55667096319624,27.770103813870406,30.267237025102116,52.28725023893144,35.29041232055693,86.42563782142129,63.1907203919816,88.29898790227651,68.17760840653219,99.31743885846062
1562378645_3231712162_0,86.57198149070277,4.536711392558146,48.22742486335572,79.28604338261566,112.18390446517,94.71338642834803,150.1619038003667,3.157866504140786,24.204449114264882,6.56231957985943,163.40561001052498
1562400132_270061721_0,86.66620431578666,4.171631170199768,48.53266322841267,79.57985575817827,112.44190105843212,94.9663307117294,150.36815170004988,3.549159086934594,24.019595643693467,6.172665131664496,163.57843142659763
1562421057_1562421059_0,85.8845090774833,4.1696731617038285,48.390962514624725,79.38328801331114,112.10528116153058,94.61311500545044,149.86251605770642,4.339415614641695,24.615900560252413,5.859066125646729,162.97892768562843
1562421059_1962670518_0,86.11901859215521,3.8667553509219657,48.6941144540698,79.68546241227877,112.40141304453113,94.90824959796477,150.14383123268115,4.518815577837574,24.350103374979884,5.568017355774752,163.2478988866837
1562421112_14095622_0,85.68317046416048,4.370683306425525,48.19167985630863,79.18041218951204,111.89624490899924,94.40361240476511,149.65088308556244,4.296153400094958,24.82591759418841,6.028519984213361,162.76847002849556
1562421137_1562421057_0,85.75027811632154,4.303566967386263,48.258095396718836,79.24803209944274,111.96592242394296,94.47344541122997,149.7214274152497,4.3094667390228665,24.75590872652072,5.97173680742765,162.8386223407868
1562605244_2528289526_0,83.22793022402115,8.670424280030934,43.98906381108065,75.05290831759285,108.01283908705906,90.55658602802862,146.16877770619084,3.163053289961268,28.169254524595008,10.452154979599953,159.5691986679371
1562999244_33541618_0,84.18149637973738,14.264046879496068,40.658327056581115,71.82292104767426,105.53309728326776,88.24034205036934,144.73262451833463,6.82668388893126,30.590049439582714,16.422622430751456,158.7889606927456
1564240840_262887784_0,140.49817399753127,54.882618659251804,91.85369605129645,120.97403230973183,155.9510238781433,139.6271397899412,197.53012692783605,55.20996636370227,38.43519447046893,55.92350313941158,212.95256605785127
156604829_3812753202_0,29.295630978661713,96.6294887065623,49.57252375788401,27.40454673937049,24.658432294859875,12.700056081607782,57.23460036602028,91.73522286448724,117.10576441083617,97.40542873360896,71.69093734569482
156611489_175652122_0,30.27785422554407,100.83057271882565,53.881681128009646,30.846965462296904,22.51101045046567,14.000526255475979,52.992597557669924,95.98952779649355,121.34452274480394,101.58246962069582,67.36622693909756
156611489_3834524780_0,29.04688497516314,100.65895970659908,54.1473943193345,31.736253874327232,23.672622449541336,15.265644846758057,53.149304275947706,95.89504696314773,121.2222073448275,101.38176421077443,67.20447119649431
156648993_147074145_0,19.94707958145528,91.44401999094585,47.909185594834334,31.89626693979864,34.118652287466986,21.641992357492363,62.84731427499162,87.07632156756243,112.20352757546615,92.02892735970005,75.42254844103228
156649536_147075879_0,22.13149266545958,90.51249349732569,46.03218508731606,29.31049196951448,32.96171403298169,19.58415009751751,63.462732611755165,85.98475188988867,111.2005425553856,91.15721839594636,76.57920953416512
1566987652_21292308_0,113.46036542169507,26.761601456107016,79.18419443419828,110.25701099841908,142.94753510584383,125.4297050676094,180.03691212994343,33.07041775411511,11.619900927019788,25.67591713444473,192.41963089601464
1566987798_1603846444_0,116.4801879405093,29.057189402618654,81.18503437423692,112.3176617370455,145.2590875969938,127.76629411664456,182.67120789316343,35.000632269299224,11.599914258997417,28.159061545340602,195.2264231506054
1569866755_637692966_0,150.0472678895197,101.41419474073817,94.89890162232474,107.93306683909148,137.35956625649837,126.90327676434552,180.12035371502432,95.7388732947844,100.15254959032526,103.67126482746264,199.27952015589523
1569866795_824082380_0,148.56328094969632,100.59994369761542,93.47383449946227,106.3436830713314,135.73323767021944,125.29800455123177,178.49071335318288,94.85700340251138,99.6483067532067,102.86497426648998,197.65170191582655
15699854_269704795_0,115.61136428630431,29.72317606315025,82.23286698245704,113.26810322399177,145.80886841376457,128.27775068672867,182.63921351943884,36.18737951243818,14.75366298012798,28.522266011069636,194.8406609013197
1572708333_8544373512_0,44.08585332743392,118.68127559804628,70.36714866043769,43.302425058993784,15.171881110357921,23.493491425108207,35.43976467200738,113.67693439734524,139.08278678334244,119.48302422801613,51.479019454957395
15763251_2250530242_0,89.8568414739897,18.548662472048047,64.28931894157236,93.91358015145022,124.23213360436411,106.7177423800955,158.7768111246981,25.293227461384777,27.95026596006862,16.227201245714287,169.95619903009134
15763293_96671569_0,92.30308955012725,17.713851744627195,65.40849414786142,95.32627655659167,126.00605432549487,108.47152689756028,160.9162281994793,24.80212256800915,25.341528652409583,15.38474563910113,172.26518770749712
1578362941_60734085_0,80.82848977787127,162.29582780349867,114.03923787484182,85.47808952354023,50.99022996795291,66.20914159396304,8.503989846227714,157.43423255110045,182.80939181294457,163.0226333226638,16.883525927119727
1580112023_8319384041_0,57.63920973430138,126.43466042674481,75.8010974937477,45.83630575751385,10.855258389793594,27.785461819407615,32.98948972466374,120.90173940130782,146.31980956725553,127.44356276850424,52.132031279532285
1582040336_339851520_0,158.19721481307553,98.17459767098569,102.26869402020813,119.82591623290853,151.31542721112453,139.37756790631522,194.55784094928157,93.60088183559452,92.81846502443268,100.27217174737916,213.22955373002415
1582040438_1582040441_0,156.9274398121064,96.98053374540689,100.99748419659927,118.63466047125547,150.18666178519157,138.19854988122665,193.44223830374793,92.37973255250814,91.75302393275767,99.08309291714554,212.09133913825488
1582040460_3976620638_0,154.51462866262577,94.80984187277588,98.58330615486659,116.33534861162349,147.98859140867592,135.9182596997209,191.26487495769476,90.14638378061079,89.8664891872566,96.92360135150913,209.87600443522626
1582040460_411878071_0,154.95453718161113,95.17863344337725,99.02314361305862,116.76566784286565,148.4057084929601,136.34626705667532,191.6792047255911,90.5294723679876,90.17387567610088,97.28989886645427,210.29560521492417
1582040492_7953921157_0,152.43529745083185,92.52982112018395,96.49959676905439,114.54271610025023,146.3694527369154,134.15922392650887,189.67544622943183,87.85333304360653,87.70500453735275,94.64659182530873,208.22446864640267
1584511096_1491370116_0,118.00701388427791,30.185878278247984,82.06034617862944,113.21668628243503,146.3080062254864,128.83422416369527,183.9255072657189,35.89634474909764,11.681441534815704,29.400627484904774,196.59660588344573
1586135894_33581514_0,125.91690257201256,85.3843959569655,71.27161985916882,83.55718523426206,113.60754113420417,102.64748333407574,156.6478359902343,78.86318000915364,88.61575281201524,87.71329566157527,175.5793626611607
1587425158_600481675_0,131.43049701964011,92.44501853479888,77.33075753438244,87.90131541508431,116.81747105476434,106.63639019208168,159.5462549597909,85.943388715793,95.35090535146075,94.77290645464903,178.7202691194242
1587503152_435557128_0,49.7092021992132,112.68505295088744,61.79454542549066,31.923618333772605,3.627806023810764,13.983505945187536,45.907515510918834,107.0485047550029,132.44514163666983,113.74400619426207,64.0533161456088
1587503254_1850464308_0,48.58702139244411,114.10012321349498,63.636926181024705,34.23975407234587,4.166054146326029,15.503666435541533,43.341102941490284,108.5829328593185,134.00641652449207,115.1090025542544,61.244644630498016
158767225_319240670_0,30.834599916666452,95.32586041727582,47.624853813298955,24.871784082610866,24.340440264630345,10.788232058331298,58.71973822022534,90.30456707801724,115.70852401075966,96.15172859387467,73.57649900452559
1588783951_30120941_0,83.02965355831556,17.86697430813911,37.769886089444526,68.87766897367119,102.8213823452451,85.61181605582226,142.4043201808557,10.430389427600062,33.66654452183721,20.01039566505392,156.73090640980294
1588783970_6746583865_0,83.32976446980834,17.158208816903915,38.38555503990346,69.50686172491719,103.4119460813593,86.18695140266806,142.9281185692969,9.720947746599021,33.00481366002479,19.308563985766707,157.2059806027913
1588783978_258828584_0,80.92442351776529,17.44204515140435,36.733289475412505,67.90003227279443,101.6141672737552,84.33168172399078,140.89755449553138,10.140916999976602,34.50948795281135,19.4520835902934,155.05195299029327
1588808081_266386587_0,89.38201593778206,2.5271706502339484,51.187210491589276,82.27156203545779,115.21899912418931,97.75165676690293,153.19218575585188,5.313680343429598,21.198256185007466,4.858499599836523,166.39596770616376
